"id";"product_name";"countries";"ingredients";"brands";"stores";"energy_100g (kcal)";"sugars (g)";"fat (g)";"nutriments";"image_url"
"7610700901137";"Menthe Pomme";"France";"Isomalt, extraits, 0‚, de menthe pomme et du mélange de 13 plantes Ricola, acidifiants, arôme naturel, édulcorants, concentré de jus de citron, arôme naturel de menthes, colorant, E141, ., acide malique, acide citrique, aspartame, acésulfame-K";"Ricola";"Carrefour Market";"236.5";"0";"0";"proteins_value 0, saturated-fat_value 0, salt_value 0, energy_100g 990, sodium_value 0, polyols_value 97, sugars_value 0, energy_value 990, carbohydrates_value 97, fat_value 0";""
"7611883002024";"Gommes du Père Michel";"Suisse";"lngrédients, Sucre Roux Bio, Gomme Arabique Bio, 40‚, Miel Bio, l4‚, Extrait de Propolis Bio Concentré, Oligoélèments Cu, Mg, Mn, Zn, Huile Essentielle Bio d’Orange.";"Père Michel";"Pharmacie";"258.47778";;"0.1";"energy_100g 1082, carbohydrates_value 44.7, energy_value 1082, fat_value 0.1, proteins_value 1";""
"7610036004267";"Bonbons de chocolat";"France";"Sucre, pâte de cacao, _amandes_, beurre de cacao, _lait_ entier en poudre, _noisettes_, _lait_ écrémé en poudre, gaufrettes, _beurre_ fondu, éclats de biscuits amaretti, petit _lait_ en poudre, extrait de malt d'_orge_ en poudre, émulsifiant, lécithine de _soja_, arômes., farine de _blé_, sucre, oeuf, lécithine de _soja_, arômes, sucre, beurre de cacao, amandons d'abricot, blanc d'_oeuf_, _amandes_ douces";"Villars";"Leclerc";"533.9167";"46";"34";"carbohydrates_value 49, fat_value 34, fiber_value 4, energy_100g 2235, salt_value 0.145, sugars_value 46, sodium_value 0.057086614173228335, energy_value 2235, saturated-fat_value 15, proteins_value 8";""
"7610848950011";"Oursons aux fruits";"France, Suisse";"Sirop de glucose, sucre, gélatine alimentaire, porc France/Pays-Bas, eau, jus de raisin à base de concentré, correcteur d'acidité E330, E420, E100, E140i, E160, E163, arômes, huiles végétales, agent d'enrobage E903., noix de coco, palmiste";"Coop prix garantis";"";"332.05554";"45";"0";"fiber_value 0, carbohydrates_value 74, fat_value 0, proteins_value 8, saturated-fat_value 0, salt_value 0, energy_100g 1390, sodium_value 0, sugars_value 45, energy_value 1390";""
"7610369410513";"Original Schweizer Kräuterbonbons Sanddorn-Orange";"Deutschland";"Zucker, Glukosesirup, Sanddorn 2‚, aus Fruchtpulver, 20-Kräutermischung 0‚, Aroma, natürliches Orangenaroma 0‚, Säuerungsmittel, Citronensäure, färbender Gemüseextrakt, Paprika, aus Extrakt, Kamille, Pfefferminze, Thymian, Isländisches Moos, Süssholz, Lungenkraut, Sternanis, Fenchel, Spitzwegerich, Korn-, Ringel-, Schlüssel-, Wollblume, Malven-, Schafgarben-, Holunder-, Lindenblüten, Brombeer-, Salbei-, Eukalyptus-Blätter";"Vitalp";"Kaufland";"1615";"68.3";"0.0";"sugars_value 68.3, sodium_value 0, energy_value 386, salt_value 0.0, energy_100g 1615, proteins_value 0.1, saturated-fat_value 0.0, fat_value 0.0, carbohydrates_value 96.3";""
"7610400071185";"Lindor l'Infini Fondant, Assorti";"France";"sucre, matière grasse végétale, beurre de cacao, pâte de cacao, _lait_ entier en poudre, _lait_ écrémé en poudre, beurre _laitier_ concentré, _lactose_, _noisettes_, émulsifiant, lécithine de _soja_, extrait de malt d'_orge_, arômes, vanille., coprah, palmiste";"Lindt";"Exposant marché";"2632";"40.0";"49.0";"proteins_value 4.7, saturated-fat_value 36.0, salt_value 0.12, energy_100g 2632, sugars_value 40.0, sodium_value 0.047244094488188976, energy_value 629, carbohydrates_value 41.0, fat_value 49.0";""
"7613035134423";"Smarties 100% Bleu Edition givrée";"France";"Sucre, beurre de cacao, _lait_ écrémé en poudre, pâte de cacao, _beurre_ pâtissier, farine de _blé_, _petit-lait_ filtré en poudre, amidon de riz, concentré de spiruline, émulsifiant, lécithine de tournesol, agents d'enrobage, arôme naturel de vanille, cire de carnauba, cire d'abeille";"Nestlé";"Carrefour";"477.77777";"63.9";"19.6";"fiber_value 1, fat_value 19.6, carbohydrates_value 69.2, saturated-fat_value 11.2, proteins_value 5.4, energy_value 2000, sugars_value 63.9, sodium_value 0.05905511811023622, energy_100g 2000, salt_value 0.15";""
"7613034743800";"L'Escargot lait";"France";"Praliné, sucre, _lait_ concentré sucré, beurre de cacao, pâte de cacao, cacao, émulsifiant, lécithine de tournesol, _beurre_ pâtissier, arôme naturel de vanille., sucre, _noisettes_, _amandes_, _lait_, sucre";"Lanvin";"Carrefour";"565.6889";"43.7";"37";"saturated-fat_value 14, proteins_value 6.8, energy_value 2368, sugars_value 43.7, sodium_value 0.027559055118110236, energy_100g 2368, salt_value 0.07, fiber_value 4.3, fat_value 37, carbohydrates_value 49.9";""
"7613034744005";"L'Escargot noir";"France";"Praliné, pâte de cacao, sucre, beurre de cacao, _beurre_ pâtissier, émulsifiant, lécithine de tournesol, arôme naturel de vanille., sucre, _noisettes_, _amandes_";"Lanvin";"Carrefour";"561.86664";"44";"36.9";"fat_value 36.9, carbohydrates_value 48.2, fiber_value 7.3, energy_value 2352, sodium_value 0.003937007874015748, sugars_value 44, salt_value 0.01, energy_100g 2352, proteins_value 6.4, saturated-fat_value 14.2";""
"19174471";"L'Escargot Blanc";"France";"Praliné, sucre, _lait_ entier en poudre, beurre de cacao, _beurre_ pâtissier, matière grasse végétale, palme, pâte de cacao, émulsifiant, lécithine de tournesol, arôme naturel de vanille., sucre, _amandes_";"Lanvin";"";"558.2833";"53.8";"34.4";"proteins_value 7.3, saturated-fat_value 16.2, sugars_value 53.8, sodium_value 0.03937007874015748, energy_value 2337, salt_value 0.1, energy_100g 2337, fiber_value 1.8, fat_value 34.4, carbohydrates_value 54.5";""
"7613031572007";"Smarties Family Pack";"France";"Sucre, beurre de cacao, _lait_ écrémé en poudre, pâte de cacao, farine de _blé_, petit-_lait_ filtré en poudre, matière grasse de _lait_ anhydre, amidon, émulsifiant, lécithine de tournesol, concentrés de fruits et plantes, concentré de spiruline, agents d'enrobage, arôme naturel de vanille, sirop de sucre inverti., carthame, radis, carotte noire, citron, hibiscus, cire de carnauba, cire d'abeille";"Nestlé";"";"465.35556";"62.7";"18.9";"carbohydrates_value 68, fat_value 18.9, fiber_value 1, salt_value 0.15, energy_100g 1948, energy_value 1948, sodium_value 0.05905511811023622, sugars_value 62.7, proteins_value 5, saturated-fat_value 10.8";""
"7613035024267";"Kit Kat";"France";"";"Nestlé";"";"520.5389";"49.2";"27.7";"fiber_value 1.9, fat_value 27.7, carbohydrates_value 60, proteins_value 6.8, saturated-fat_value 15.5, sodium_value 0.08661417322834646, sugars_value 49.2, energy_value 2179, salt_value 0.22, energy_100g 2179";""
"7613035024236";"KitKat";"France";"Sucre, farine de _blé_, beurre de cacao, _lait_ écrémé en poudre, huile de palme, pâte de cacao, _beurre_ pâtissier, _petit-lait_ filtré en poudre, cacao maigre, émulsifiant, lécithine de tournesol, arôme naturel de vanille, sel, poudre à lever, carbonates de sodium";"Nestlé";"Carrefour";"520.5389";"49.2";"27.7";"energy_100g 2179, salt_value 0.22, sodium_value 0.08661417322834646, sugars_value 49.2, energy_value 2179, saturated-fat_value 15.5, proteins_value 6.8, carbohydrates_value 60, fat_value 27.7, fiber_value 1.9";""
"7613033932724";"Crème Croquante";"Francia, España";"Azúcar, grasas vegatales, _almendras_, _leche_ desnatada en polvo, manteca de cacao, _leche_, cacao, suero de _leche_, _lactosa_, harina de _trigo_, _mantequilla_, maltodextrina, grasa láctea, protéínas de _leche_, sal, harina de malta de _cebada_, emulgentes, agente de recubrimiento goma arábiga, aromas naturales., palma, coco, lecitina de girasol, E476";"Nestlé, Nestlé Gold";"Noz";"572.1389";"44.2";"38.5";"energy_value 2395, sugars_value 44.2, sodium_value 0.12992125984251968, salt_value 0.33, energy_100g 2395, proteins_value 8.9, saturated-fat_value 17.8, fat_value 38.5, carbohydrates_value 47.3, fiber_value 1.9";""
"7613032656058";"Smarties mini (+10% gratuit)";"France";"Sucre, pâte de cacao, _petit-lait_ en poudre, _beurre_ pâtissier, beurre de cacao, _lait_ écrémé en poudre, farine de _blé_, amidon, émulsifiant, lécithine de tournesol, concentrés de fruits et de plantes, concentré de spiruline, agents d'enrobage, sirop de sucre inverti., carthame, radis, carotte noire, citron, hibiscus, chou rouge, cire de carnauba, cire d'abeille";"Nestlé, Smarties";"";"465.35556";"66.5";"17.4";"fiber_value 2.3, carbohydrates_value 71.3, fat_value 17.4, proteins_value 3.8, saturated-fat_value 10, salt_value 0.0762, energy_100g 1948, energy_value 1948, sugars_value 66.5, sodium_value 0.03";""
"7613034017239";"Ambiance";"France";"Sucre, _lait_ concentré sucré, beurre de cacao, pâte de cacao, _noisettes_, _amandes_, _beurre_ pâtissier, sirop de glucose fructose, cacao, matière grasse végétale, noix de coco, humectant, sorbitol, _lait_ entier en poudre, éclats de fèves de cacao, farine de _blé_, émulsifiants, extrait de café, sel, sucre caramélisé, huile de tournesol, arôme naturel de vanille., _lait_, sucre, lécithine de tournesol, E471";"Lanvin";"Carrefour";"553.74445";"47.4";"35.7";"fiber_value 4.5, fat_value 35.7, carbohydrates_value 50.5, proteins_value 6.1, saturated-fat_value 17.8, energy_value 2318, sodium_value 0.03937007874015748, sugars_value 47.4, salt_value 0.1, energy_100g 2318";""
"50251094";"KitKat";"France,  en:denmark";"sucre, farine de blé, beurre de cacao, lait écrémé en poudre, huile de palme, pâte de cacao, beurre pâtissier, petit-lait filtré en poudre, cacao maigre, EMULSIFIANT, Lécithine de tournesol, arôme, arôme naturel de vanille, sel, poudre à lever, carbonates de sodium";"Nestlé";"Tabac Presse,  Irma.dk";"520.5389";"49.2";"27.7";"energy_100g 2179, sugars_value 49.2, sodium_value 0.086614, energy_value 2179, proteins_value 6.8, saturated-fat_value 15.5, carbohydrates_value 60, fat_value 27.7, fiber_value 1.9";""
"708656100005";" Organic Chocolate Bar, Dark 70% Cocoa";"United States";"Organic Chocolate Liquor, Organic Raw Cane Sugar, Organic Cocoa Butter, Soy Lecithin, Emulsifier, Organic Vanilla Extract, Organic Whole Milk Powder *";"Green & Black's";"";;;;"";""
"7622400000508";"Coeur croustillant lait";"France";"Sucre, huile de palme, _lait_ écrémé en poudre, beurre de cacao, pâte de cacao, mini-biscuit roulé enrobé de chocolat noir, lactosérum en poudre, de _lait_, _beurre_ concentré, cacao en poudre, _crème_ en poudre, _amandes_, émulsifiants, lécithine de _soja_, E476, lécithine de tournesol, arômes., biscuit roulé, 3‚, farine de _blé_, sucre, _beurre_ concentré, lactose, de _lait_, sel, émulsifiant, lécithine de _soja_, arôme, chocolat noir, 3‚, pâte de cacao, sucre, beurre de cacao, cacao fortement dégraissé en poudre, _beurre_ concentré, émulsifiant, lécithine de _soja_, arôme, _lait_ entier en poudre";"Suchard";"Carrefour Market";"554.2222";"51";"34.5";"fiber_value 2.5, fat_value 34.5, carbohydrates_value 53.5, saturated-fat_value 19.5, proteins_value 6, sodium_value 0.12992125984251968, sugars_value 51, energy_value 2320, energy_100g 2320, salt_value 0.33";""
"7622300215286";"i Love Milka Pralinés";"France";"Sucre, beurre de cacao, graisses végétales, pâte de cacao, _lait_ en poudre écrémé, lactosérum en poudre, de _lait_, _noisettes_, 4‚, _beurre_ concentré, _lait_ entier, émulsifiants, arômes., palme, karité, lécithine de _soja_, E476, lécithine de tournesol, E442";"Milka";"";"548.25";"54.5";"33";"fiber_value 1.9, carbohydrates_value 56, fat_value 33, proteins_value 5.9, saturated-fat_value 17.5, salt_value 0.35, energy_100g 2295, energy_value 2295, sodium_value 0.13779527559055116, sugars_value 54.5";""
"7622300031084";"L'original Noir ";"France";"Sucre, pâte de cacao, praliné, graisses végétales, beurre de cacao, éclats de noisettes, beurre concentré, poudre de lait écrémé, lactosérum en poudre, de lait, émulsifiants, arômes., noisettes, sucre, palme, karité, lécithine de soja, lécithine de tournesol, E476";"Suchard, Mondelez";"Super U";"2385";"47.5";"37.5";"fiber_value 5.0, carbohydrates_value 50.5, fat_value 37.5, proteins_value 5.2, saturated-fat_value 16.5, salt_value 0.2794, energy_100g 2385, energy_value 570, sodium_value 0.11, sugars_value 47.5";""
"7622300629540";"Mes Mini Rochers à partager";"France";"Sucre, pâte de cacao, praliné, beurre de cacao, graisses végétales, poudre de _lait_ écrémé, éclats de _noisettes_, lactosérum en poudre, de _lait_, _beurre_ concentré, émulsifiant, arômes., _noisettes_, sucre, palme, karité, lécithine de _soja_, E476, lécithine de tournesol";"Suchard";"Intermarché";"561.3889";"50.5";"36";"fat_value 36, carbohydrates_value 53, fiber_value 3, sugars_value 50.5, sodium_value 0.19685039370078738, energy_value 2350, energy_100g 2350, salt_value 0.5, saturated-fat_value 15.5, proteins_value 5.7";""
"7622300438357";"Rochers lait";"France";"Sucre, praliné, pâte de cacao, graisses végétales, beurre de cacao, poudre de _lait_ écrémé, éclats de _noisettes_, 3‚, lactosérum en poudre, de _lait_, _beurre_ concentré, émulsifiants, arômes., _noisettes_, sucre, palme, karité, lécithine de _soja_, E476, lécithine de tournesol";"Suchard";"";"563.7778";"50";"36.5";"sodium_value 0.14960629921259844, sugars_value 50, energy_value 2360, energy_100g 2360, salt_value 0.38, saturated-fat_value 15.5, proteins_value 5.5, fat_value 36.5, carbohydrates_value 52.5, fiber_value 3.2";""
"7622210429056";"Régal'ad";"France";"Sucre, sirop de glucose, huile de palme, gélatine, acidifiant, acide citrique, arômes, jus de fruits concentrés, colorants, émulsifiant, lécithine de tournesol, ., E160c, E161b";"Krema";"";"412.08334";"63.5";"7.4";"energy_100g 1725, salt_value 0, energy_value 1725, sugars_value 63.5, sodium_value 0, saturated-fat_value 3.5, proteins_value 1.3, carbohydrates_value 83, fat_value 7.4";""
"7622210463197";"Very Bad Kids goût Soda";"France";"Sucre, sirop de glucose, eau, amidon, gélatine, acidifiant, acide malique, arômes, jus de pomme concentré, correcteur d'acidité, E333, colorants, sirop de sucre caramélisé, huile de palme, extraits végétaux, ., E160c, E163, extrait d'épinard, extrait d'ortie, extrait de curcuma";"Carambar";"Stockomani";"329.66666";"63";"0.1";"fat_value 0.1, carbohydrates_value 77, proteins_value 2.8, saturated-fat_value 0.1, sodium_value 0.011811023622047242, sugars_value 63, energy_value 1380, salt_value 0.03, energy_100g 1380";""
"7622210463166";"Very Bad Kids Bluffeur";"France";"Sucre, sirop de glucose, eau, amidon, gélatine, acidifiant, acide malique, colorants, arômes, jus de pomme concentré, correcteur d'acidité, E333, huile de palme, E153, E163, E160c, E161b";"Carambar";"Simply Market";"330.8611";"63";"0.2";"proteins_value 2.8, saturated-fat_value 0.2, salt_value 0.03, energy_100g 1385, energy_value 1385, sugars_value 63, sodium_value 0.011811023622047244, carbohydrates_value 77, fat_value 0.2";""
"7622210465061";"Régal'ad (offre économique)";"France";"Sucre, sirop de glucose, huile de palme, gélatine, acidifiant, acide citrique, arômes, jus de fruits concentrés, colorants, émulsifiant, lécithine de tournesol, ., E160c, E161b";"Krema";"Carrefour";"412.08334";"63.5";"7.4";"fat_value 7.4, carbohydrates_value 83, saturated-fat_value 3.5, proteins_value 1.3, energy_value 1725, sugars_value 63.5, sodium_value 0, energy_100g 1725, salt_value 0";""
"7622210072238";"Daim";"France";"";"Daim";"";"526.75";"58.5";"31";"energy_100g 2205, salt_value 0.85, energy_value 2205, sodium_value 0.33464566929133854, sugars_value 58.5, saturated-fat_value 16, proteins_value 2.9, carbohydrates_value 59, fat_value 31, fiber_value 1.2";""
"7622210234032";"Chokotoff caramel chocolat noir";"France";"Sucre, sirop de glucose, pâte de cacao**, graisse de palme, beurre de cacao**, poudre de _lait_ entier, lactose, de _lait_, cacao en poudre fortement dégraissé, émulsifiants, sel, acidifiant, citrate monosodique, arômes., lécithine de _soja_, lécithine de tournesol";"Côte d'Or";"";"462.25";"51";"19";"fiber_value 3, fat_value 19, carbohydrates_value 69, saturated-fat_value 12, proteins_value 2.3, sugars_value 51, sodium_value 0.11023622047244096, energy_value 1935, energy_100g 1935, salt_value 0.28";""
"7622210318534";"Choco-Mix Oreo";"France";"Sucre, farine de _blé_, graisses végétales, beurre de cacao, poudre de _lait_ écrémé, pâte de cacao, lactosérum en poudre, de _lait_, cacao maigre en poudre, amidon, contient _blé_, _beurre_ concentré, sirop de glucose-fructose, _lait_ entier en poudre, dextrose, émulsifiants, poudres à lever, pâte de _noisettes_, sel, agents denrobage, arômes, colorants, ., palme, palmiste, lécithine de _soja_, E476, lécithine de tournesol, E501, E503, E500, E414, E903, E904, E901, E171, E120, E131";"Milka";"";"499.27777";"47.5";"23.5";"fiber_value 2, carbohydrates_value 65, fat_value 23.5, saturated-fat_value 13, proteins_value 5.5, energy_100g 2090, salt_value 0.65, sodium_value 0.2559055118110236, sugars_value 47.5, energy_value 2090";""
